  -5.0775317e+00	   9.2827459e+00	  -0.0000000e+00	
  -4.8466674e+00	   8.3489988e+00	   0.0000000e+00	
  -5.7508726e+00	   7.1125539e+00	  -0.0000000e+00	
  -5.2357347e+00	   8.0614513e+00	  -0.0000000e+00	
  -4.5404847e+00	   6.1098130e+00	   0.0000000e+00	
  -5.9380800e+00	   9.7051316e+00	  -0.0000000e+00	
  -5.6216228e+00	   8.2905371e+00	  -0.0000000e+00	
  -6.6182424e+00	   7.9400878e+00	  -0.0000000e+00	
  -6.9517499e+00	   8.3605553e+00	  -0.0000000e+00	
  -3.9734925e+00	   7.1912092e+00	   0.0000000e+00	
  -5.7157621e+00	   8.2953512e+00	  -0.0000000e+00	
  -7.0024672e+00	   8.4483194e+00	  -0.0000000e+00	
  -4.0659952e+00	   1.0243296e+01	   0.0000000e+00	
  -3.9307994e+00	   8.8543210e+00	   0.0000000e+00	
  -4.5173783e+00	   7.0679615e+00	   0.0000000e+00	
  -5.5419131e+00	   8.0002856e+00	  -0.0000000e+00	
  -5.4256486e+00	   8.1975988e+00	  -0.0000000e+00	
  -4.3988260e+00	   8.2909540e+00	   0.0000000e+00	
  -5.1591250e+00	   8.9636498e+00	  -0.0000000e+00	
  -4.6819824e+00	   8.2015010e+00	   0.0000000e+00	
  -4.2706098e+00	   7.1379085e+00	   0.0000000e+00	
  -4.6743799e+00	   9.0835992e+00	   0.0000000e+00	
  -3.3160722e+00	   8.9118472e+00	   0.0000000e+00	
  -4.6232741e+00	   7.6632405e+00	   0.0000000e+00	
  -6.3614875e+00	   9.3784691e+00	  -0.0000000e+00	
  -5.1075583e+00	   8.2953763e+00	  -0.0000000e+00	
  -5.6906437e+00	   7.5108129e+00	  -0.0000000e+00	
  -5.0506272e+00	   6.7715560e+00	  -0.0000000e+00	
  -5.8931039e+00	   8.7233513e+00	  -0.0000000e+00	
  -5.0053104e+00	   9.1028984e+00	  -0.0000000e+00	
  -4.7803448e+00	   6.2177904e+00	   0.0000000e+00	
  -4.3465060e+00	   8.2466343e+00	   0.0000000e+00	
  -5.2294282e+00	   9.0595312e+00	  -0.0000000e+00	
  -5.2584577e+00	   8.6477318e+00	  -0.0000000e+00	
  -4.5902412e+00	   9.4109501e+00	   0.0000000e+00	
  -3.4030345e+00	   7.1668678e+00	   0.0000000e+00	
  -4.9480400e+00	   8.4770077e+00	   0.0000000e+00	
  -3.2766798e+00	   7.4135206e+00	   0.0000000e+00	
  -5.5066605e+00	   7.7623273e+00	  -0.0000000e+00	
  -3.7946045e+00	   8.0178268e+00	   0.0000000e+00	
  -3.2356555e+00	   8.7958699e+00	   0.0000000e+00	
  -3.7429499e+00	   8.8006308e+00	   0.0000000e+00	
  -4.9223037e+00	   8.5039061e+00	   0.0000000e+00	
  -4.8441615e+00	   8.5345387e+00	   0.0000000e+00	
  -5.3328323e+00	   7.5212582e+00	  -0.0000000e+00	
  -5.1555160e+00	   8.0586523e+00	  -0.0000000e+00	
  -3.3752471e+00	   8.2781649e+00	   0.0000000e+00	
  -4.6548153e+00	   8.9025471e+00	   0.0000000e+00	
  -6.0197881e+00	   8.9385173e+00	  -0.0000000e+00	
  -4.4973920e+00	   6.7907696e+00	   0.0000000e+00	
  -4.7522724e+00	   8.3267582e+00	   0.0000000e+00	
  -4.8580025e+00	   7.7691477e+00	   0.0000000e+00	
  -5.0472407e+00	   6.1331345e+00	  -0.0000000e+00	
  -4.1807530e+00	   6.7904177e+00	   0.0000000e+00	
  -4.4064565e+00	   9.0357669e+00	   0.0000000e+00	
  -5.6379070e+00	   8.0238620e+00	  -0.0000000e+00	
  -5.0576590e+00	   6.9715975e+00	  -0.0000000e+00	
  -4.8000073e+00	   7.9741240e+00	   0.0000000e+00	
  -5.6105188e+00	   8.8800763e+00	  -0.0000000e+00	
  -5.6328349e+00	   8.4777667e+00	  -0.0000000e+00	
  -4.5096846e+00	   9.1449038e+00	   0.0000000e+00	
  -5.8935619e+00	   8.4396692e+00	  -0.0000000e+00	
  -3.8066584e+00	   7.8470037e+00	   0.0000000e+00	
  -2.1493594e+00	   7.6876891e+00	   0.0000000e+00	
  -5.8039501e+00	   8.1394400e+00	  -0.0000000e+00	
  -4.6144793e+00	   8.9227594e+00	   0.0000000e+00	
  -2.9692249e+00	   7.3792499e+00	   0.0000000e+00	
  -5.7580793e+00	   8.0726193e+00	  -0.0000000e+00	
  -5.8695828e+00	   9.3409314e+00	  -0.0000000e+00	
  -4.7171249e+00	   8.4162387e+00	   0.0000000e+00	
  -5.5781278e+00	   6.5390826e+00	  -0.0000000e+00	
  -4.3591747e+00	   8.0867041e+00	   0.0000000e+00	
  -6.0370692e+00	   7.1691300e+00	  -0.0000000e+00	
  -5.8121042e+00	   8.7847287e+00	  -0.0000000e+00	
  -5.1009365e+00	   8.9698023e+00	  -0.0000000e+00	
  -3.0841741e+00	   7.9034525e+00	   0.0000000e+00	
  -3.8614203e+00	   8.1917300e+00	   0.0000000e+00	
  -4.1771731e+00	   7.9177825e+00	   0.0000000e+00	
  -2.7440308e+00	   9.8526647e+00	   0.0000000e+00	
  -4.6927468e+00	   8.2697288e+00	   0.0000000e+00	
  -5.3002267e+00	   6.7633411e+00	  -0.0000000e+00	
  -4.5009775e+00	   8.3899918e+00	   0.0000000e+00	
  -5.3628850e+00	   7.2842576e+00	  -0.0000000e+00	
  -5.1119362e+00	   7.7175786e+00	  -0.0000000e+00	
  -4.4767302e+00	   8.0370300e+00	   0.0000000e+00	
  -4.2158453e+00	   9.0517428e+00	   0.0000000e+00	
  -5.3091244e+00	   8.5097599e+00	  -0.0000000e+00	
  -5.0374653e+00	   7.0274725e+00	  -0.0000000e+00	
  -3.4421616e+00	   8.6204980e+00	   0.0000000e+00	
  -4.5714489e+00	   9.0982493e+00	   0.0000000e+00	
  -5.4909776e+00	   7.3469095e+00	  -0.0000000e+00	
  -4.9908287e+00	   9.8969200e+00	   0.0000000e+00	
  -4.3578638e+00	   6.8440201e+00	   0.0000000e+00	
  -4.5350556e+00	   8.0334936e+00	   0.0000000e+00	
  -6.4032040e+00	   6.3690271e+00	  -0.0000000e+00	
  -2.2349285e+00	   8.3115423e+00	   0.0000000e+00	
  -5.0684098e+00	   7.3215361e+00	  -0.0000000e+00	
  -4.1553633e+00	   7.7982110e+00	   0.0000000e+00	
  -3.9898163e+00	   7.6266469e+00	   0.0000000e+00	
  -5.3387763e+00	   7.9532428e+00	  -0.0000000e+00	
  -6.3201290e+00	   8.4163330e+00	  -0.0000000e+00	
  -5.8067734e+00	   7.0174463e+00	  -0.0000000e+00	
  -4.7012050e+00	   8.8171079e+00	   0.0000000e+00	
  -5.5324561e+00	   8.5472053e+00	  -0.0000000e+00	
  -3.4808630e+00	   7.6073009e+00	   0.0000000e+00	
  -5.2067027e+00	   9.2793937e+00	  -0.0000000e+00	
  -3.9861238e+00	   8.6432386e+00	   0.0000000e+00	
  -5.6560635e+00	   7.8693182e+00	  -0.0000000e+00	
  -5.9112226e+00	   8.4199459e+00	  -0.0000000e+00	
  -5.5405533e+00	   8.6395324e+00	  -0.0000000e+00	
  -4.8713233e+00	   8.1369290e+00	   0.0000000e+00	
  -5.3270638e+00	   8.3892696e+00	  -0.0000000e+00	
  -4.4485080e+00	   7.7293137e+00	   0.0000000e+00	
  -4.3562649e+00	   7.7087368e+00	   0.0000000e+00	
  -5.5884326e+00	   7.3481082e+00	  -0.0000000e+00	
  -5.5587334e+00	   7.4913459e+00	  -0.0000000e+00	
  -5.3248639e+00	   6.8062847e+00	  -0.0000000e+00	
  -4.9958803e+00	   8.3622179e+00	   0.0000000e+00	
  -4.5197387e+00	   7.7983666e+00	   0.0000000e+00	
  -5.0303425e+00	   7.8807695e+00	  -0.0000000e+00	
  -5.4639441e+00	   9.5290509e+00	  -0.0000000e+00	
  -5.6632642e+00	   8.7606389e+00	  -0.0000000e+00	
  -6.8138434e+00	   9.2533172e+00	  -0.0000000e+00	
  -5.0002319e+00	   7.3801476e+00	  -0.0000000e+00	
  -5.6456607e+00	   7.4913632e+00	  -0.0000000e+00	
  -4.8841183e+00	   9.0919153e+00	   0.0000000e+00	
  -4.1918189e+00	   7.7479645e+00	   0.0000000e+00	
  -5.0726719e+00	   8.2900251e+00	  -0.0000000e+00	
  -7.2828702e+00	   1.0213242e+01	  -0.0000000e+00	
  -4.3523050e+00	   7.5734608e+00	   0.0000000e+00	
  -7.4537437e+00	   7.7941954e+00	  -0.0000000e+00	
  -5.6207832e+00	   7.3224282e+00	  -0.0000000e+00	
  -6.4703536e+00	   8.1262499e+00	  -0.0000000e+00	
  -3.6643719e+00	   7.1110273e+00	   0.0000000e+00	
  -5.2156462e+00	   6.8348532e+00	  -0.0000000e+00	
  -4.9156439e+00	   7.8525582e+00	   0.0000000e+00	
  -3.4233419e+00	   6.9205215e+00	   0.0000000e+00	
  -4.1250769e+00	   5.4422472e+00	   0.0000000e+00	
  -3.9809964e+00	   6.4836247e+00	   0.0000000e+00	
  -4.9615864e+00	   7.3902665e+00	   0.0000000e+00	
  -4.4523208e+00	   7.3245434e+00	   0.0000000e+00	
  -4.8845313e+00	   8.5849679e+00	   0.0000000e+00	
  -3.7774857e+00	   7.7594108e+00	   0.0000000e+00	
  -5.7632888e+00	   7.9549524e+00	  -0.0000000e+00	
  -2.9432445e+00	   7.8642146e+00	   0.0000000e+00	
  -4.5896527e+00	   6.6647423e+00	   0.0000000e+00	
  -4.4708999e+00	   9.3646466e+00	   0.0000000e+00	
  -5.1977685e+00	   7.7655889e+00	  -0.0000000e+00	
  -4.1816891e+00	   8.4521332e+00	   0.0000000e+00	
  -4.8745321e+00	   7.8409521e+00	   0.0000000e+00	
  -3.8964124e+00	   7.9329001e+00	   0.0000000e+00	
  -5.1057854e+00	   9.1096708e+00	  -0.0000000e+00	
  -5.3894451e+00	   7.7199844e+00	  -0.0000000e+00	
  -5.4376252e+00	   8.7764975e+00	  -0.0000000e+00	
  -4.2131866e+00	   6.8751416e+00	   0.0000000e+00	
  -5.5985654e+00	   9.3603109e+00	  -0.0000000e+00	
  -4.7709113e+00	   7.6135673e+00	   0.0000000e+00	
  -6.5867065e+00	   8.1396298e+00	  -0.0000000e+00	
  -6.2980334e+00	   6.2924079e+00	  -0.0000000e+00	
  -4.8984952e+00	   8.0337785e+00	   0.0000000e+00	
  -5.5743906e+00	   5.5653424e+00	  -0.0000000e+00	
  -4.6082448e+00	   9.3708119e+00	   0.0000000e+00	
  -5.6406385e+00	   9.0050692e+00	  -0.0000000e+00	
  -3.4943799e+00	   6.8796395e+00	   0.0000000e+00	
  -3.9239474e+00	   9.9036204e+00	   0.0000000e+00	
  -3.0670794e+00	   9.2695971e+00	   0.0000000e+00	
  -3.8399425e+00	   6.9679034e+00	   0.0000000e+00	
  -3.6771601e+00	   7.6559665e+00	   0.0000000e+00	
  -3.1371028e+00	   7.8969246e+00	   0.0000000e+00	
  -5.6403060e+00	   7.8870928e+00	  -0.0000000e+00	
  -2.7716187e+00	   6.8254457e+00	   0.0000000e+00	
  -4.6612173e+00	   9.7792032e+00	   0.0000000e+00	
  -3.4967909e+00	   8.2518905e+00	   0.0000000e+00	
  -4.7507589e+00	   7.6041734e+00	   0.0000000e+00	
  -5.4164294e+00	   9.1680247e+00	  -0.0000000e+00	
  -5.7341827e+00	   5.8074628e+00	  -0.0000000e+00	
  -5.1255147e+00	   7.9668944e+00	  -0.0000000e+00	
  -5.6536475e+00	   7.6263457e+00	  -0.0000000e+00	
  -5.1465860e+00	   6.8722837e+00	  -0.0000000e+00	
  -4.5171759e+00	   8.2185446e+00	   0.0000000e+00	
  -4.2312651e+00	   7.8990471e+00	   0.0000000e+00	
  -3.3493952e+00	   8.9697324e+00	   0.0000000e+00	
  -5.0998202e+00	   8.5453159e+00	  -0.0000000e+00	
  -6.4342509e+00	   9.0130177e+00	  -0.0000000e+00	
  -4.1966717e+00	   7.7602569e+00	   0.0000000e+00	
  -4.9762656e+00	   7.4120399e+00	   0.0000000e+00	
  -6.2390282e+00	   7.5107618e+00	  -0.0000000e+00	
  -5.9724080e+00	   8.6382364e+00	  -0.0000000e+00	
  -4.4148780e+00	   8.7757885e+00	   0.0000000e+00	
  -6.1400885e+00	   8.4897913e+00	  -0.0000000e+00	
  -5.3846766e+00	   8.3437700e+00	  -0.0000000e+00	
  -5.4474495e+00	   6.7730469e+00	  -0.0000000e+00	
  -6.2006193e+00	   8.9788751e+00	  -0.0000000e+00	
  -7.5489716e+00	   5.6639053e+00	  -0.0000000e+00	
  -5.1506239e+00	   5.9899628e+00	  -0.0000000e+00	
  -4.8523230e+00	   7.5464488e+00	   0.0000000e+00	
  -5.3619221e+00	   6.6113997e+00	  -0.0000000e+00	
  -5.0925873e+00	   8.6520435e+00	  -0.0000000e+00	
  -1.7651971e+00	   9.6816512e+00	   0.0000000e+00	
  -5.2656738e+00	   6.3220392e+00	  -0.0000000e+00	
  -4.1324743e+00	   1.0009817e+01	   0.0000000e+00	
  -3.5628138e+00	   6.8638626e+00	   0.0000000e+00	
  -4.2541351e+00	   7.3552486e+00	   0.0000000e+00	
  -5.8218139e+00	   6.9474300e+00	  -0.0000000e+00	
  -3.3882136e+00	   7.4152775e+00	   0.0000000e+00	
  -4.8599106e+00	   8.6559930e+00	   0.0000000e+00	
  -6.0361447e+00	   9.0393046e+00	  -0.0000000e+00	
  -4.5467298e+00	   7.2840345e+00	   0.0000000e+00	
  -5.3980575e+00	   7.8116580e+00	  -0.0000000e+00	
  -4.7789941e+00	   8.7725748e+00	   0.0000000e+00	
  -5.9195529e+00	   9.2975165e+00	  -0.0000000e+00	
  -4.1422744e+00	   8.4772894e+00	   0.0000000e+00	
  -7.0245606e+00	   6.0329935e+00	  -0.0000000e+00	
  -4.5502415e+00	   8.3085263e+00	   0.0000000e+00	
  -4.6324278e+00	   6.9268499e+00	   0.0000000e+00	
  -7.5706438e+00	   6.5237098e+00	  -0.0000000e+00	
  -4.3952193e+00	   7.1536174e+00	   0.0000000e+00	
  -4.0837189e+00	   7.1520725e+00	   0.0000000e+00	
  -6.4581219e+00	   9.1855574e+00	  -0.0000000e+00	
  -4.9157830e+00	   7.7533203e+00	   0.0000000e+00	
  -4.4086387e+00	   8.4819736e+00	   0.0000000e+00	
  -4.9959948e+00	   7.3746736e+00	   0.0000000e+00	
  -5.5095489e+00	   7.1158367e+00	  -0.0000000e+00	
  -7.2539563e+00	   7.6140285e+00	  -0.0000000e+00	
  -4.7711660e+00	   9.2630443e+00	   0.0000000e+00	
  -4.5832763e+00	   9.7925457e+00	   0.0000000e+00	
  -5.7324171e+00	   7.5721241e+00	  -0.0000000e+00	
  -5.6121123e+00	   8.6729973e+00	  -0.0000000e+00	
  -5.9563479e+00	   8.2617580e+00	  -0.0000000e+00	
  -5.3139245e+00	   7.5269207e+00	  -0.0000000e+00	
  -4.5042511e+00	   9.0726122e+00	   0.0000000e+00	
  -4.8599767e+00	   8.4633438e+00	   0.0000000e+00	
  -5.5433985e+00	   8.7878789e+00	  -0.0000000e+00	
  -4.1574535e+00	   6.7305120e+00	   0.0000000e+00	
  -5.1485833e+00	   7.8505401e+00	  -0.0000000e+00	
  -6.1764499e+00	   7.9884640e+00	  -0.0000000e+00	
  -5.6874245e+00	   9.8812446e+00	  -0.0000000e+00	
  -4.6959931e+00	   7.0610535e+00	   0.0000000e+00	
  -4.5889798e+00	   6.6681962e+00	   0.0000000e+00	
  -4.5642224e+00	   8.2186476e+00	   0.0000000e+00	
  -5.5910630e+00	   6.7705499e+00	  -0.0000000e+00	
  -4.0148477e+00	   8.3577567e+00	   0.0000000e+00	
  -5.8922480e+00	   9.7354600e+00	  -0.0000000e+00	
  -6.8620013e+00	   8.1433973e+00	  -0.0000000e+00	
  -4.7490892e+00	   9.7209838e+00	   0.0000000e+00	
  -5.0168632e+00	   6.4366047e+00	  -0.0000000e+00	
  -4.8811565e+00	   8.5906407e+00	   0.0000000e+00	
  -5.3652850e+00	   7.5038519e+00	  -0.0000000e+00	
  -5.0178129e+00	   6.9487482e+00	  -0.0000000e+00	
  -5.1929256e+00	   7.7883435e+00	  -0.0000000e+00	
  -5.5602122e+00	   8.1106800e+00	  -0.0000000e+00	
  -4.0522984e+00	   7.8442522e+00	   0.0000000e+00	
  -4.8117306e+00	   8.2549974e+00	   0.0000000e+00	
  -4.3342513e+00	   7.7862306e+00	   0.0000000e+00	
  -4.8495909e+00	   7.6793410e+00	   0.0000000e+00	
  -5.6335185e+00	   9.4401057e+00	  -0.0000000e+00	
  -6.4031283e+00	   8.0444238e+00	  -0.0000000e+00	
  -4.0939924e+00	   6.2079585e+00	   0.0000000e+00	
  -5.4855777e+00	   8.2116312e+00	  -0.0000000e+00	
  -3.1420241e+00	   8.7794994e+00	   0.0000000e+00	
  -6.7951336e+00	   7.8637782e+00	  -0.0000000e+00	
  -6.1010042e+00	   8.6615600e+00	  -0.0000000e+00	
  -5.7734832e+00	   7.6709565e+00	  -0.0000000e+00	
  -5.9831251e+00	   7.7361911e+00	  -0.0000000e+00	
  -4.8072585e+00	   6.8165463e+00	   0.0000000e+00	
  -4.2752254e+00	   7.2303281e+00	   0.0000000e+00	
  -2.9035038e+00	   7.1360238e+00	   0.0000000e+00	
  -6.9659973e+00	   6.4657394e+00	  -0.0000000e+00	
  -5.1981452e+00	   8.7089005e+00	  -0.0000000e+00	
  -3.1579499e+00	   6.1300737e+00	   0.0000000e+00	
  -6.6055751e+00	   8.6293836e+00	  -0.0000000e+00	
  -5.8614350e+00	   8.0059062e+00	  -0.0000000e+00	
  -6.2234957e+00	   7.2778537e+00	  -0.0000000e+00	
  -4.1780922e+00	   8.7062674e+00	   0.0000000e+00	
  -4.6856640e+00	   9.3049808e+00	   0.0000000e+00	
  -5.8237091e+00	   7.4272668e+00	  -0.0000000e+00	
  -5.1293558e+00	   7.9431495e+00	  -0.0000000e+00	
  -4.0406252e+00	   8.9555195e+00	   0.0000000e+00	
  -3.8691619e+00	   7.4948934e+00	   0.0000000e+00	
  -4.6042977e+00	   7.1166876e+00	   0.0000000e+00	
  -4.1348987e+00	   8.7140582e+00	   0.0000000e+00	
  -3.6706336e+00	   7.7706743e+00	   0.0000000e+00	
  -4.0480829e+00	   8.2913053e+00	   0.0000000e+00	
  -6.0326443e+00	   9.2748547e+00	  -0.0000000e+00	
  -4.8435465e+00	   9.6640210e+00	   0.0000000e+00	
  -4.1189230e+00	   8.6534701e+00	   0.0000000e+00	
  -5.2719372e+00	   8.6170666e+00	  -0.0000000e+00	
  -6.0854473e+00	   7.2634898e+00	  -0.0000000e+00	
  -5.9988752e+00	   8.1275499e+00	  -0.0000000e+00	
  -4.2838124e+00	   1.0668105e+01	   0.0000000e+00	
  -4.6269825e+00	   6.0795567e+00	   0.0000000e+00	
  -5.0853649e+00	   8.6311297e+00	  -0.0000000e+00	
  -4.2280709e+00	   8.1964174e+00	   0.0000000e+00	
  -3.7497343e+00	   7.9390580e+00	   0.0000000e+00	
  -6.9635103e+00	   7.4715474e+00	  -0.0000000e+00	
  -4.2191201e+00	   7.7788277e+00	   0.0000000e+00	
  -4.6765199e+00	   8.0523880e+00	   0.0000000e+00	
  -3.8350754e+00	   7.0126747e+00	   0.0000000e+00	
  -5.8378506e+00	   7.7915908e+00	  -0.0000000e+00	
  -4.0475297e+00	   9.5453203e+00	   0.0000000e+00	
  -2.5242216e+00	   8.2837524e+00	   0.0000000e+00	
  -4.8917317e+00	   8.0807355e+00	   0.0000000e+00	
  -4.6939690e+00	   7.9424737e+00	   0.0000000e+00	
  -3.4921763e+00	   8.9921929e+00	   0.0000000e+00	
  -4.4197169e+00	   7.6339536e+00	   0.0000000e+00	
  -5.6185640e+00	   8.3014829e+00	  -0.0000000e+00	
  -5.2335915e+00	   8.2313394e+00	  -0.0000000e+00	
  -4.4857962e+00	   8.9069306e+00	   0.0000000e+00	
  -6.2233061e+00	   6.9695396e+00	  -0.0000000e+00	
  -6.0724404e+00	   9.4735944e+00	  -0.0000000e+00	
  -4.4693698e+00	   8.6599472e+00	   0.0000000e+00	
  -5.0478508e+00	   9.4704312e+00	  -0.0000000e+00	
  -6.2960414e+00	   9.7036054e+00	  -0.0000000e+00	
  -6.2106779e+00	   8.3762816e+00	  -0.0000000e+00	
  -4.0786267e+00	   7.4449521e+00	   0.0000000e+00	
  -5.6770591e+00	   8.3023073e+00	  -0.0000000e+00	
  -5.2525991e+00	   7.8485296e+00	  -0.0000000e+00	
  -5.3502099e+00	   7.7343759e+00	  -0.0000000e+00	
  -5.4811349e+00	   9.2464294e+00	  -0.0000000e+00	
  -5.0368368e+00	   6.6791737e+00	  -0.0000000e+00	
  -4.7294352e+00	   8.0545841e+00	   0.0000000e+00	
  -4.3604897e+00	   8.3017010e+00	   0.0000000e+00	
  -4.3073263e+00	   7.3811690e+00	   0.0000000e+00	
  -3.9345909e+00	   8.6074166e+00	   0.0000000e+00	
  -3.6225776e+00	   8.7070493e+00	   0.0000000e+00	
  -4.7287281e+00	   7.3970744e+00	   0.0000000e+00	
  -7.1290892e+00	   6.7069636e+00	  -0.0000000e+00	
  -6.0614215e+00	   9.2657872e+00	  -0.0000000e+00	
  -4.0883568e+00	   8.0715515e+00	   0.0000000e+00	
  -4.0969781e+00	   8.8626349e+00	   0.0000000e+00	
  -6.5878067e+00	   1.0179110e+01	  -0.0000000e+00	
  -4.6047337e+00	   8.3078374e+00	   0.0000000e+00	
  -3.7798969e+00	   9.4069100e+00	   0.0000000e+00	
  -5.7067164e+00	   8.7227431e+00	  -0.0000000e+00	
  -3.7577104e+00	   7.1448173e+00	   0.0000000e+00	
  -5.3505309e+00	   7.7578203e+00	  -0.0000000e+00	
  -7.4539566e+00	   7.6243637e+00	  -0.0000000e+00	
  -3.8816798e+00	   8.3609093e+00	   0.0000000e+00	
  -4.9655536e+00	   8.0228981e+00	   0.0000000e+00	
  -5.6210672e+00	   8.0271709e+00	  -0.0000000e+00	
  -5.4937486e+00	   7.7452278e+00	  -0.0000000e+00	
  -5.2009037e+00	   8.3175977e+00	  -0.0000000e+00	
  -6.8601937e+00	   7.1229780e+00	  -0.0000000e+00	
  -4.1145992e+00	   9.0273786e+00	   0.0000000e+00	
  -4.9037734e+00	   8.2698436e+00	   0.0000000e+00	
  -4.3806486e+00	   6.0293335e+00	   0.0000000e+00	
  -4.4503261e+00	   8.3173584e+00	   0.0000000e+00	
  -4.3324705e+00	   6.5066899e+00	   0.0000000e+00	
  -6.5490169e+00	   8.9311527e+00	  -0.0000000e+00	
  -5.1776403e+00	   1.0245886e+01	  -0.0000000e+00	
  -4.8839516e+00	   6.8484770e+00	   0.0000000e+00	
  -4.6269926e+00	   7.7081858e+00	   0.0000000e+00	
  -2.6561823e+00	   9.1006595e+00	   0.0000000e+00	
  -4.6912826e+00	   9.0543474e+00	   0.0000000e+00	
  -5.6276945e+00	   8.5189465e+00	  -0.0000000e+00	
  -5.0055601e+00	   8.9923781e+00	  -0.0000000e+00	
  -4.0011165e+00	   8.4619008e+00	   0.0000000e+00	
  -4.3236051e+00	   8.5979220e+00	   0.0000000e+00	
  -4.9675427e+00	   9.0263040e+00	   0.0000000e+00	
  -4.8667261e+00	   7.6666363e+00	   0.0000000e+00	
  -5.0173159e+00	   9.1728437e+00	  -0.0000000e+00	
  -5.4417357e+00	   6.6470316e+00	  -0.0000000e+00	
  -6.1731347e+00	   9.0457462e+00	  -0.0000000e+00	
  -5.0625607e+00	   8.8237755e+00	  -0.0000000e+00	
  -5.2265613e+00	   6.6543234e+00	  -0.0000000e+00	
  -5.3588822e+00	   8.6132028e+00	  -0.0000000e+00	
  -6.0240824e+00	   9.1927776e+00	  -0.0000000e+00	
  -5.6130946e+00	   8.0113811e+00	  -0.0000000e+00	
  -5.0822224e+00	   8.2667266e+00	  -0.0000000e+00	
  -2.0416420e+00	   7.8409534e+00	   0.0000000e+00	
  -4.0356995e+00	   7.4347888e+00	   0.0000000e+00	
  -4.0313058e+00	   8.7189276e+00	   0.0000000e+00	
  -4.9045251e+00	   6.6569456e+00	   0.0000000e+00	
  -4.9230379e+00	   6.6087367e+00	   0.0000000e+00	
  -5.0953824e+00	   6.8675502e+00	  -0.0000000e+00	
  -5.5397459e+00	   7.6723901e+00	  -0.0000000e+00	
  -6.4154513e+00	   6.5374117e+00	  -0.0000000e+00	
  -3.8774745e+00	   7.7677077e+00	   0.0000000e+00	
  -5.4638655e+00	   9.2192784e+00	  -0.0000000e+00	
  -6.2971008e+00	   9.0048263e+00	  -0.0000000e+00	
  -4.9844870e+00	   6.0345447e+00	   0.0000000e+00	
  -4.9040710e+00	   1.0150428e+01	   0.0000000e+00	
  -5.9586383e+00	   6.1422892e+00	  -0.0000000e+00	
